kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score,label
2306740,K06265.01,,292.26981,0.0,19h29m04.75s,37.6982,0.0,+37d41m53.5s,14.025,,13.496,,13.34,,13.245,,12.297,0.022,12.022,0.025,11.958,0.022,13.545,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,0.0,2805.146,12864.678,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2949,0.3354,Mandel and Agol (2002 ApJ 580 171),3691.9,,,143.7331641,6.95e-05,-6.95e-05,0.0,,,,,,81.21,21.75,-21.75,0.0898,,,0.564,0.003,-0.004,11.4277,0.00381,-0.00381,,,,341790.0,103.0,-103.0,10.306982793,8.65e-07,-8.65e-07,0.611069,0.001393,-0.002657,10.45087,0.00566,-0.00566,86.91,,,960.0,,,5912.0,160.0,-160.0,4.225,0.258,-0.172,-0.3,0.3,-0.3,1.217,0.326,-0.326,0.907,0.131,-0.087,,,,q1_q17_dr25_stellar,,19.484655177,8e-09,37.69804291,1e-07,0.05028,0.00035,-0.56553,0.00036,,,,,0.014,0.067,-0.008,0.067,0.016,0.067,-0.087,0.067,0.004,0.067,0.087,0.067,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,002/002306/002306740/dv/kplr002306740-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454976.733,6.95e-05,-6.95e-05,002/002306/002306740/dv/kplr002306740-20160209194854_dvr.pdf,0,1,0,0,200.8,158.38,-104.35,0.20326,0.00011,-0.00067,LS+MCMC,0.0,0
5738496,K00556.01,,299.67938,0.0,19h58m43.05s,40.965141,0.0,+40d57m54.5s,15.308,,14.749,,14.581,,14.476,,13.578,0.025,13.252,0.028,13.199,0.03,14.799,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,144.0,9.614237,28.963373,0.7814,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,Mandel and Agol (2002 ApJ 580 171),34.8,,,175.67002,0.00506,-0.00506,0.0,,,,,,25.77,7.75,-2.58,0.0876,,,1.237,14.83,-0.111,6.852,0.242,-0.242,,,,509.5,17.5,-17.5,9.50150926,6.359e-05,-6.359e-05,0.259878,14.82457,-0.107728,2.8,1.4,-1.4,63.77,,,843.0,,,5938.0,159.0,-195.0,4.518,0.052,-0.208,-0.16,0.3,-0.3,0.908,0.273,-0.091,0.992,0.116,-0.129,,,,q1_q17_dr25_stellar,,19.979487,1.4e-05,40.98943,0.00014,35.1,0.56,87.44,0.49,,,,,4.864,0.07,9.573,0.067,10.737,0.068,4.897,0.075,9.546,0.067,10.729,0.07,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005738/005738496/dv/kplr005738496-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455008.67,0.00506,-0.00506,005/005738/005738496/dv/kplr005738496-20160209194854_dvr.pdf,0,1,1,1,119.55,105.23,-34.87,0.0046,1.24387,-0.00034,LS+MCMC,0.0,0
6311891,K04627.01,,298.75836,0.0,19h55m02.01s,41.631031,0.0,+41d37m51.7s,15.629,,14.993,,14.772,,14.643,,13.706,0.023,13.277,0.027,13.215,0.025,15.029,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,179.0,4.0939584,9.023955,0.8284,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,Mandel and Agol (2002 ApJ 580 171),10.7,,,137.59704,0.00935,-0.00935,0.0,,,,,,1.19,0.15,-0.07,0.074,,,0.256,0.193,-0.256,2.484,0.27,-0.27,,,,170.7,19.2,-19.2,7.51731745,9.549e-05,-9.549e-05,0.011854,0.000725,-0.000859,22.65,3.1,-3.1,89.35,,,861.0,,,5525.0,74.0,-83.0,4.488,0.045,-0.105,0.16,0.15,-0.15,0.923,0.112,-0.056,0.957,0.044,-0.059,,,,q1_q17_dr25_stellar,0.423,19.917245,3.7e-05,41.63119,0.00038,0.9,1.5,0.6,1.4,-0.00013,0.00025,-0.00014,0.00022,0.88,0.72,1.0,0.74,1.33,0.73,0.75,0.72,0.69,0.74,1.02,0.73,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,006/006311/006311891/dv/kplr006311891-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454970.597,0.00935,-0.00935,006/006311/006311891/dv/kplr006311891-20160209194854_dvr.pdf,0,0,0,0,129.74,42.31,-21.99,3.88822,0.52682,-2.56366,LS+MCMC,0.944,1
8556077,K02027.01,,290.33813,0.0,19h21m21.15s,44.60387,0.0,+44d36m13.9s,12.039,,11.755,,11.691,,11.723,,10.892,0.021,10.669,0.018,10.65,0.011,11.826,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,371.0,6.4088154,37.05557,0.7608,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.31,0.2931,Mandel and Agol (2002 ApJ 580 171),43.1,,,134.6084,0.00161,-0.00161,0.0,,,,,,1.23,0.21,-0.17,0.0476,,,0.677,0.229,-0.447,2.1862,0.0505,-0.0505,,,,80.0,2.2,-2.2,3.635723653,6.984e-06,-6.984e-06,0.008702,0.001162,-0.000423,9.54,4.3,-4.3,85.93,,,1478.0,,,6422.0,77.0,-77.0,4.249,0.126,-0.115,-0.24,0.15,-0.15,1.295,0.216,-0.177,1.082,0.097,-0.057,,,,q1_q17_dr25_stellar,0.0,19.35381,1e-05,44.602803,9.1e-05,-79.42,0.4,-3.84,0.33,0.006145,3.1e-05,0.000292,2.5e-05,-11.536,0.072,-0.984,0.074,11.578,0.072,-11.457,0.07,-1.084,0.078,11.508,0.07,CENT_RESOLVED_OFFSET,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008556/008556077/dv/kplr008556077-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.608,0.00161,-0.00161,008/008556/008556077/dv/kplr008556077-20160209194854_dvr.pdf,0,0,1,0,1126.72,482.11,-326.51,1.24188,1.66498,-0.09755,LS+MCMC,0.0,0
9491832,K04226.01,,300.56241,0.0,20h02m14.98s,46.037819,0.0,+46d02m16.1s,13.373,,12.766,,12.597,,12.51,,11.618,0.022,11.317,0.021,11.197,0.02,12.83,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,27.0,3.7809377,10.440721,0.7876,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2821,0.3879,Mandel and Agol (2002 ApJ 580 171),15.0,,,170.6973,0.0102,-0.0102,0.0,,,,,,1.63,0.3,-0.3,0.2835,,,0.685,0.009,-0.521,8.54,0.423,-0.423,,,,113.5,8.7,-8.7,49.564693,0.0008238,-0.0008238,0.010347,0.002236,-0.000742,32.9,12.9,-12.9,88.81,,,588.0,,,5907.0,107.0,-131.0,4.212,0.143,-0.117,0.46,0.05,-0.15,1.442,0.263,-0.263,1.234,0.089,-0.109,,,,q1_q17_dr25_stellar,0.385,20.037441,4.2e-05,46.03783,0.00044,-2.0,1.6,0.0,1.6,0.00014,0.00018,8e-05,0.00019,2.0,1.4,0.4,1.3,2.0,1.1,2.0,1.5,0.3,1.3,2.0,1.2,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009491/009491832/dv/kplr009491832-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455003.697,0.0102,-0.0102,009/009491/009491832/dv/kplr009491832-20160209194854_dvr.pdf,0,0,0,0,28.19,14.16,-10.96,0.27464,0.43044,-0.24699,LS+MCMC,0.998,1
10259029,K03630.01,,284.67484,0.0,18h58m41.96s,47.340809,0.0,+47d20m26.9s,17.707,,17.077,,16.862,,16.651,,15.726,0.063,15.219,0.09,14.875,0.142,17.115,,cumulative,Done,00000000011111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,92.0,193.84457,1151.6815,0.9222,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,Mandel and Agol (2002 ApJ 580 171),631.5,,,134.558528,0.00035,-0.00035,0.0,,,,,,43.71,10.52,-4.49,0.0683,,,0.912,0.062,-0.053,3.33515,0.00602,-0.00602,,,,131257.0,245.0,-245.0,7.061149921,2.177e-06,-2.177e-06,0.501653,0.043441,-0.039698,19.333,0.402,-0.402,87.3,,,842.0,,,5585.0,186.0,-186.0,4.564,0.05,-0.15,-0.28,0.3,-0.3,0.798,0.192,-0.082,0.852,0.097,-0.089,,,,q1_q17_dr25_stellar,0.0,18.978349574,9.7e-08,47.3401097,1.3e-06,0.9614,0.0035,-2.5209,0.0048,0.03,0.17,-0.14,0.26,-0.9,0.14,4.94,0.29,5.02,0.28,0.357,0.069,0.417,0.068,0.549,0.069,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010259/010259029/dv/kplr010259029-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.559,0.00035,-0.00035,010/010259/010259029/dv/kplr010259029-20160209194854_dvr.pdf,0,1,0,0,118.87,89.69,-35.3,2.74167,0.057,-0.06152,LS+MCMC,0.0,0
6105462,K02098.02,Kepler-1093 c,284.978,0.0,18h59m54.72s,41.420158,0.0,+41d25m12.6s,14.171,,13.806,,13.696,,13.566,,12.807,0.032,12.491,0.031,12.484,0.031,13.838,,cumulative,Done,11110111011101110000000000000000,CONFIRMED,CANDIDATE,2,13.0,7.40203,18.859211,0.5421,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3025,0.2923,Mandel and Agol (2002 ApJ 580 171),25.6,,,163.15815,0.00706,-0.00706,0.0,,,,,,2.21,0.59,-0.48,0.394,,,0.742,0.004,-0.532,10.963,0.212,-0.212,,,,263.7,10.8,-10.8,89.7224125,0.0007862,-0.0007862,0.016065,0.002453,-0.001123,43.4,20.8,-20.8,89.02,,,508.0,,,6429.0,181.0,-227.0,4.241,0.18,-0.18,-0.46,0.3,-0.3,1.262,0.335,-0.274,1.011,0.16,-0.117,,,,q1_q17_dr25_stellar,0.048,18.99852,1.5e-05,41.42034,0.00017,-0.58,0.6,0.64,0.6,0.00011,0.00015,-0.00019,0.00015,0.09,0.36,0.79,0.36,0.79,0.36,0.25,0.32,0.12,0.33,0.27,0.37,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,006/006105/006105462/dv/kplr006105462-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454996.158,0.00706,-0.00706,006/006105/006105462/dv/kplr006105462-20160209194854_dvr.pdf,0,0,0,0,15.69,12.38,-7.36,0.19195,0.36843,-0.17077,LS+MCMC,0.977,1
4678873,K05075.01,,297.42007,0.0,19h49m40.82s,39.77375,0.0,+39d46m25.5s,12.855,,12.681,,12.701,,12.711,,12.0,0.047,11.829,0.023,11.81,0.02,12.725,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,718.0,298.03503,2923.168,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.3447,Mandel and Agol (2002 ApJ 580 171),525.4,,,133.074035,0.000262,-0.000262,0.0,,,,,,109.55,19.78,-17.81,0.0348,,,1.005,0.028,-0.022,5.8768,0.0146,-0.0146,,,,104026.0,235.0,-235.0,1.878877205,5.82e-07,-5.82e-07,0.501848,0.020487,-0.017467,2.9789,0.0404,-0.0404,70.29,,,2523.0,,,7542.0,75.0,-83.0,4.036,0.137,-0.112,-0.22,0.15,-0.15,1.999,0.361,-0.325,1.582,0.158,-0.118,,,,q1_q17_dr25_stellar,,19.828070955,2.6e-08,39.7773554,1.2e-06,2.7788,0.0011,12.9794,0.0044,,,-1.1,1.1,0.88,0.11,3.63,0.2,3.73,0.2,0.858,0.067,5.081,0.068,5.153,0.068,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---CENT_KIC_POS---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004678/004678873/dv/kplr004678873-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.074,0.000262,-0.000262,004/004678/004678873/dv/kplr004678873-20160209194854_dvr.pdf,0,1,0,1,9554.79,4300.29,-3144.43,0.14166,0.00192,-0.00319,LS+MCMC,0.0,0
4840818,K06458.01,,293.27969,0.0,19h33m07.13s,39.91576,0.0,+39d54m56.7s,14.745,,14.324,,14.188,,14.132,,13.315,0.024,13.052,0.024,13.043,0.03,14.355,,cumulative,Done,11111011101110111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,213.0,467.6461,3631.662,0.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3026,Mandel and Agol (2002 ApJ 580 171),696.5,,,133.120142,0.000109,-0.000109,0.0,,,,,,42.15,12.61,-5.41,0.0573,,,1.038,0.113,-0.031,3.82433,0.00524,-0.00524,,,,53046.4,78.5,-78.5,5.024768971,6.73e-07,-6.73e-07,0.390263,0.08633,-0.029342,9.359,0.155,-0.155,83.63,,,1159.0,,,6322.0,171.0,-209.0,4.444,0.067,-0.202,-0.44,0.3,-0.3,0.989,0.296,-0.127,0.99,0.145,-0.106,,,,q1_q17_dr25_stellar,0.0,19.551978674,7.8e-08,39.91578172,8.8e-07,-0.0011,0.0032,0.0782,0.0032,0.0005,0.0074,-0.0018,0.0096,0.005,0.067,0.0,0.067,0.005,0.067,0.05,0.067,-0.016,0.07,0.053,0.067,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004840/004840818/dv/kplr004840818-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.12,0.000109,-0.000109,004/004840/004840818/dv/kplr004840818-20160209194854_dvr.pdf,0,1,0,0,425.9,374.09,-143.07,0.6142,0.01018,-0.01162,LS+MCMC,0.0,0
9110610,K04839.01,,298.40958,0.0,19h53m38.30s,45.461639,0.0,+45d27m41.9s,14.023,,13.53,,13.343,,13.27,,12.365,0.02,12.083,0.019,12.025,0.021,13.547,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,60.0,2.6308048,7.763374,0.0904,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3036,0.3098,Mandel and Agol (2002 ApJ 580 171),9.5,,,150.82731,0.0092,-0.0092,0.0,,,,,,2.01,0.44,-1.09,0.1622,,,0.208,0.236,-0.208,3.843,0.233,-0.233,,,,79.5,9.7,-9.7,21.8420304,0.0002661,-0.0002661,0.008228,0.000521,-0.000633,42.84,9.3,-9.3,89.72,,,1016.0,,,6194.0,191.0,-210.0,3.813,0.528,-0.132,-0.38,0.3,-0.3,2.241,0.487,-1.217,1.189,0.184,-0.276,,,,q1_q17_dr25_stellar,0.013,19.894005,5.2e-05,45.46098,0.00045,1.2,2.0,-2.4,1.6,-9e-05,0.00015,0.00018,0.00013,0.0,1.1,-0.33,0.57,0.33,0.57,0.0,0.95,-0.29,0.56,0.29,0.56,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009110/009110610/dv/kplr009110610-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454983.827,0.0092,-0.0092,009/009110/009110610/dv/kplr009110610-20160209194854_dvr.pdf,0,0,0,0,251.46,169.3,-205.72,3.11804,0.67365,-1.21253,LS+MCMC,0.753,1
9959093,K07264.01,,295.04248,0.0,19h40m10.20s,46.863991,0.0,+46d51m50.4s,13.687,,13.279,,13.154,,13.115,,12.256,0.021,11.953,0.017,11.901,0.016,13.314,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,72.0,3.0137181,7.549375,0.5459,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3671,Mandel and Agol (2002 ApJ 580 171),8.9,,,141.3045,0.0121,-0.0121,0.0,,,,,,1.83,0.26,-0.6,0.1538,,,0.525,0.438,-0.329,3.553,0.482,-0.482,,,,63.8,10.5,-10.5,19.1644498,0.0002905,-0.0002905,0.007503,0.000859,-0.000473,35.5,17.4,-17.4,89.15,,,988.0,,,5877.0,78.0,-78.0,3.86,0.3,-0.1,0.2,0.15,-0.15,2.234,0.314,-0.733,1.319,0.129,-0.21,,,,q1_q17_dr25_stellar,0.0,19.669437,3.7e-05,46.86305,0.00033,-2.3,1.4,-3.4,1.2,0.000207,8.4e-05,0.000197,7.3e-05,-2.28,0.65,-0.85,0.44,2.44,0.7,-2.24,0.65,-0.97,0.46,2.44,0.71,MOD_NONUNIQ_ALT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009959/009959093/dv/kplr009959093-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454974.305,0.0121,-0.0121,009/009959/009959093/dv/kplr009959093-20160209194854_dvr.pdf,0,0,0,0,225.26,83.64,-128.86,2.29474,7.88262,-2.12917,LS+MCMC,0.274,1
9704384,K01913.01,Kepler-1012 b,289.29626,0.0,19h17m11.10s,46.457951,0.0,+46d27m28.6s,13.863,,13.238,,13.083,,13.032,,12.064,0.021,11.755,0.022,11.664,0.016,13.317,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1,241.0,5.672402,35.991123,0.7832,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2327,0.4526,Mandel and Agol (2002 ApJ 580 171),38.2,,,132.2983,0.00193,-0.00193,0.0,,,,,,1.49,0.15,-0.12,0.0585,,,0.879,0.057,-0.601,3.0788,0.0586,-0.0586,,,,203.9,6.3,-6.3,5.50860699,1.361e-05,-1.361e-05,0.015422,0.00111,-0.002439,7.0,3.4,-3.4,82.78,,,934.0,,,5448.0,109.0,-109.0,4.489,0.063,-0.084,0.0,0.15,-0.15,0.883,0.092,-0.067,0.877,0.055,-0.05,,,,q1_q17_dr25_stellar,0.085,19.2864202,6.8e-06,46.458067,6.9e-05,0.08,0.25,0.42,0.25,-1.6e-05,5.2e-05,-5.9e-05,5.1e-05,0.14,0.13,0.17,0.2,0.22,0.2,0.07,0.13,0.33,0.21,0.34,0.21,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009704/009704384/dv/kplr009704384-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.298,0.00193,-0.00193,009/009704/009704384/dv/kplr009704384-20160209194854_dvr.pdf,0,0,0,0,179.62,57.44,-38.13,0.21388,1.33666,-0.12638,LS+MCMC,1.0,1
9512981,K01466.01,,284.84988,0.0,18h59m23.97s,46.13895,0.0,+46d08m20.2s,16.833,,15.877,,15.588,,15.397,,14.422,0.029,13.949,0.035,13.945,0.067,15.962,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,4.0,118.01934,203.09047,0.2155,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1054,0.6323,Mandel and Agol (2002 ApJ 580 171),237.1,,,357.996571,0.000737,-0.000737,0.0,,,,,,10.83,0.37,-0.7,0.7659,,,0.0,0.107,0.0,8.853,0.0286,-0.0286,,,,21012.0,102.0,-102.0,281.5628889,0.0003835,-0.0003835,0.127752,0.00053,-0.000261,274.01,2.1,-2.1,90.0,,,214.0,,,4810.0,76.0,-76.0,4.536,0.064,-0.016,0.12,0.15,-0.15,0.776,0.027,-0.05,0.755,0.046,-0.027,,,,q1_q17_dr25_stellar,0.161,18.9899939,1.8e-06,46.138939,1.9e-05,0.045,0.066,-0.041,0.068,0.0005,0.0063,-0.0016,0.009,-0.048,0.071,0.004,0.067,0.048,0.071,-0.066,0.071,-0.058,0.069,0.088,0.072,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009512/009512981/dv/kplr009512981-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455190.997,0.000737,-0.000737,009/009512/009512981/dv/kplr009512981-20160209194854_dvr.pdf,0,0,0,0,0.49,0.07,-0.09,4.90893,0.03801,-0.12792,LS+MCMC,0.998,1
9402670,K05667.01,,291.28577,0.0,19h25m08.58s,45.953651,0.0,+45d57m13.1s,16.125,,15.6,,15.472,,15.403,,14.453,0.027,14.132,0.03,14.163,0.055,15.668,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,2503.0,3.793642,17.314856,0.9895,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3239,Mandel and Agol (2002 ApJ 580 171),26.2,,,132.02205,0.00458,-0.00458,0.0,,,,,,12.88,4.07,-1.35,0.0133,,,1.102,0.091,-0.118,4.89,0.452,-0.452,,,,153.2,8.7,-8.7,0.536551592,2.698e-06,-2.698e-06,0.114871,0.089897,-0.100245,1.117,0.291,-0.291,9.47,,,2377.0,,,6140.0,193.0,-236.0,4.455,0.052,-0.208,-0.04,0.25,-0.3,1.027,0.324,-0.108,1.094,0.151,-0.135,,,,q1_q17_dr25_stellar,0.0,19.418989,2.6e-05,45.95303,0.00025,-2.32,0.98,-2.22,0.88,0.000156,6.8e-05,0.000157,6.1e-05,1.75,0.59,-0.88,0.78,1.96,0.63,1.69,0.58,-0.9,0.77,1.92,0.63,LPP_DV---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009402/009402670/dv/kplr009402670-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.022,0.00458,-0.00458,009/009402/009402670/dv/kplr009402670-20160209194854_dvr.pdf,1,0,1,1,7584.36,7269.97,-2392.52,0.09156,0.02382,-0.02214,LS+MCMC,0.0,0
9109857,K02833.01,,298.21527,0.0,19h52m51.66s,45.406891,0.0,+45d24m24.8s,13.042,,12.552,,12.409,,12.356,,11.428,0.021,11.181,0.017,11.123,0.017,12.599,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,743.0,3.5446968,14.562021,0.7164,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2949,0.3354,Mandel and Agol (2002 ApJ 580 171),12.5,,,132.8762,0.00328,-0.00328,0.0,,,,,,1.48,0.23,-0.41,0.0303,,,0.403,0.048,-0.403,1.166,0.13,-0.13,,,,46.1,4.8,-4.8,1.791877025,8.299e-06,-8.299e-06,0.006353,0.000353,-0.000412,10.84,2.8,-2.8,87.87,,,2223.0,,,6002.0,119.0,-131.0,3.841,0.217,-0.093,-0.28,0.15,-0.15,2.139,0.319,-0.592,1.156,0.115,-0.172,,,,q1_q17_dr25_stellar,0.01,19.880995,2.2e-05,45.40716,0.00021,-0.85,0.85,0.98,0.75,2.4e-05,3.5e-05,-4.5e-05,3e-05,1.34,0.36,0.24,0.57,1.36,0.4,0.99,0.33,0.14,0.52,1.0,0.36,CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009109/009109857/dv/kplr009109857-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.876,0.00328,-0.00328,009/009109/009109857/dv/kplr009109857-20160209194854_dvr.pdf,0,0,0,0,5787.99,2479.54,-3016.26,7.51192,3.86656,-3.88172,LS+MCMC,0.961,1
