kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score,label
5428657,K06130.01,,284.44101,0.0,18h57m45.84s,40.625,0.0,+40d37m30.0s,16.031,,15.106,,14.731,,14.521,,13.45,0.025,12.854,0.023,12.726,0.025,15.121,,cumulative,Done,11110111011101110000000000000000,CANDIDATE,CANDIDATE,1,670.0,5.3681607,19.034397,0.0247,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1554,0.5738,Mandel and Agol (2002 ApJ 580 171),20.7,,,132.61697,0.00204,-0.00204,0.0,,,,,,1.05,0.08,-0.07,0.0212,,,0.013,0.435,-0.013,1.1121,0.0835,-0.0835,,,,401.4,25.0,-25.0,1.54287434,3.693e-06,-3.693e-06,0.017873,0.001111,-0.000633,10.8,1.8,-1.8,89.93,,,1007.0,,,4530.0,139.0,-139.0,4.704,0.052,-0.032,-1.0,0.3,-0.3,0.539,0.039,-0.039,0.537,0.043,-0.028,,,,q1_q17_dr25_stellar,0.006,18.962702,1.5e-05,40.62475,0.00015,-1.33,0.6,-0.91,0.55,0.00033,0.00022,0.00026,0.0002,-0.36,0.091,-0.11,0.12,0.38,0.11,-0.607,0.095,-0.29,0.12,0.67,0.12,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005428/005428657/dv/kplr005428657-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.617,0.00204,-0.00204,005/005428/005428657/dv/kplr005428657-20160209194854_dvr.pdf,0,0,0,0,243.62,72.53,-58.55,10.01963,1.64473,-4.65353,LS+MCMC,0.999,1
10717220,K06228.01,Kepler-1644 b,285.47504,0.0,19h01m54.01s,48.034931,0.0,+48d02m05.8s,14.714,,14.166,,14.012,,13.924,,12.989,0.026,12.579,0.031,12.552,0.027,14.223,,cumulative,Done,11111110111011101000000000000000,CONFIRMED,CANDIDATE,1,54.0,6.100839,16.050957,0.0758,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,Mandel and Agol (2002 ApJ 580 171),19.7,,,133.96316,0.00581,-0.00581,0.0,,,,,,1.88,0.48,-0.16,0.142,,,0.832,0.022,-0.574,4.751,0.159,-0.159,,,,417.6,24.1,-24.1,21.0907909,0.0001467,-0.0001467,0.021087,0.002547,-0.002495,20.08,9.3,-9.3,87.63,,,606.0,,,5723.0,154.0,-154.0,4.546,0.055,-0.165,-0.36,0.3,-0.3,0.818,0.205,-0.073,0.857,0.098,-0.089,,,,q1_q17_dr25_stellar,0.253,19.031678,1e-05,48.034955,9.7e-05,0.29,0.36,0.09,0.35,-0.00013,0.00016,-0.00011,0.00016,-0.01,0.18,-0.04,0.2,0.04,0.19,0.02,0.18,-0.22,0.2,0.22,0.2,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,010/010717/010717220/dv/kplr010717220-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.963,0.00581,-0.00581,010/010717/010717220/dv/kplr010717220-20160209194854_dvr.pdf,0,0,0,0,31.86,23.55,-8.17,0.34445,1.42992,-0.25423,LS+MCMC,1.0,1
8332521,K04567.02,,301.56284,0.0,20h06m15.08s,44.240391,0.0,+44d14m25.4s,14.202,,13.738,,13.592,,13.551,,12.716,0.021,12.431,0.021,12.33,0.023,13.775,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,291.0,4.7017546,9.437228,0.6324,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,Mandel and Agol (2002 ApJ 580 171),13.8,,,135.23678,0.00747,-0.00747,0.0,,,,,,1.11,0.37,-0.12,0.0549,,,0.95,0.001,-0.728,4.441,0.177,-0.177,,,,79.6,6.4,-6.4,4.67250377,3.837e-05,-3.837e-05,0.010287,4.7e-05,-0.002451,2.92,1.4,-1.4,71.04,,,1149.0,,,6146.0,170.0,-192.0,4.454,0.07,-0.21,-0.22,0.25,-0.3,0.987,0.328,-0.109,1.006,0.154,-0.115,,,,q1_q17_dr25_stellar,0.664,20.104205,2.6e-05,44.24041,0.00033,0.6,1.0,0.1,1.2,5.1e-05,7.4e-05,1e-06,8.7e-05,0.91,0.82,-0.1,1.1,0.92,0.82,0.47,0.8,0.1,1.1,0.47,0.82,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008332/008332521/dv/kplr008332521-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.237,0.00747,-0.00747,008/008332/008332521/dv/kplr008332521-20160209194854_dvr.pdf,0,0,0,0,412.73,404.38,-125.06,0.02167,0.53152,-0.00282,LS+MCMC,0.994,1
5792202,K00841.04,,292.23676,0.0,19h28m56.82s,41.08588,0.0,+41d05m09.2s,16.516,,15.753,,15.571,,15.491,,14.484,0.036,14.026,0.033,14.118,0.065,15.855,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,5,5.0,7.738088,12.659717,0.3163,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,Mandel and Agol (2002 ApJ 580 171),18.1,,,285.6272,0.016,-0.016,0.0,,,,,,24.0,2.35,-0.85,0.7965,,,1.219,69.55,-1.087,14.931,0.978,-0.978,,,,1708.0,109.0,-109.0,269.306232,0.007251,-0.007251,0.269007,69.53709,-1.071674,48.6,24.3,-24.3,88.56,,,235.0,,,5251.0,105.0,-105.0,4.581,0.01,-0.085,0.21,0.15,-0.15,0.817,0.08,-0.029,0.926,0.032,-0.064,,,,q1_q17_dr25_stellar,0.069,19.482459,2e-05,41.08574,0.00023,0.34,0.83,-0.52,0.82,-0.0001,0.0014,0.0015,0.0015,-0.49,0.49,-0.36,0.17,0.61,0.47,-0.19,0.41,0.12,0.11,0.23,0.35,INDIV_TRANS_MARSHALL,2018-08-16 00:00:00,4.0,q1_q17_dr25_tce,005/005792/005792202/dv/kplr005792202-004-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455118.627,0.016,-0.016,005/005792/005792202/dv/kplr005792202-20160209194854_dvr.pdf,0,0,0,0,0.72,0.21,-0.11,0.02997,10.09573,-0.00489,LS+MCMC,0.0,1
5385778,K06129.01,,297.66788,0.0,19h50m40.29s,40.58028,0.0,+40d34m49.0s,13.572,,12.655,,12.321,,12.136,,11.014,0.021,10.503,0.022,10.351,0.018,12.696,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,107.0,5.2385874,21.207773,0.9519,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1173,0.6326,Mandel and Agol (2002 ApJ 580 171),190.8,,,141.54848,0.00323,-0.00323,0.0,,,,,,79.21,14.22,-28.44,0.1329,,,0.885,0.003,-0.004,31.5,0.249,-0.249,,,,8707.6,50.9,-50.9,12.42592247,4.636e-05,-4.636e-05,0.104342,0.000677,-0.000683,2.2142,0.0499,-0.0499,66.44,,,1547.0,,,4849.0,48.0,-115.0,3.06,0.18,-0.105,0.34,0.1,-0.2,6.952,1.248,-2.496,2.025,0.584,-0.779,,,,q1_q17_dr25_stellar,,19.8445242,9e-07,40.5804083,6.3e-06,-0.074,0.037,0.462,0.023,0.00048,0.00027,,,,,,,,,-0.97,0.23,0.35,0.39,1.03,0.23,LPP_DV---CENT_RESOLVED_OFFSET---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005385/005385778/dv/kplr005385778-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454974.548,0.00323,-0.00323,005/005385/005385778/dv/kplr005385778-20160209194854_dvr.pdf,1,0,1,1,1353.9,605.42,-848.59,0.00133,3e-05,-4e-05,LS+MCMC,0.0,0
8168581,K06054.01,,292.84973,0.0,19h31m23.94s,44.060638,0.0,+44d03m38.3s,15.656,,15.07,,14.918,,14.83,,13.894,0.027,13.499,0.029,13.509,0.047,15.139,,cumulative,Done,01010101010101010000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,224.0,19.295269,114.71242,0.4436,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,Mandel and Agol (2002 ApJ 580 171),111.3,,,132.909319,0.000961,-0.000961,0.0,,,,,,31.58,9.4,-2.94,0.0393,,,1.271,4.206,-0.04,3.5943,0.0408,-0.0408,,,,2533.7,27.3,-27.3,2.881338104,3.282e-06,-3.282e-06,0.328641,4.188617,-0.037889,2.71,1.4,-1.4,62.0,,,1206.0,,,5783.0,163.0,-204.0,4.539,0.035,-0.196,-0.08,0.3,-0.3,0.88,0.262,-0.082,0.977,0.116,-0.116,,,,q1_q17_dr25_stellar,,19.5234688,2.7e-06,44.061279,4.6e-05,5.93,0.1,2.3,0.16,-0.0074,0.00015,,,3.107,0.076,1.91,0.11,3.65,0.1,2.973,0.072,1.435,0.076,3.301,0.074,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_KIC_POS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008168/008168581/dv/kplr008168581-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.909,0.000961,-0.000961,008/008168/008168581/dv/kplr008168581-20160209194854_dvr.pdf,0,1,0,0,501.88,442.73,-144.4,0.04516,0.67619,-0.00349,LS+MCMC,0.0,0
7362852,K06036.01,,291.80966,0.0,19h27m14.32s,42.981609,0.0,+42d58m53.8s,15.595,,15.12,,14.986,,14.928,,14.046,0.027,13.673,0.033,13.571,0.05,15.168,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,0.0,2006.2161,18313.04,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,Mandel and Agol (2002 ApJ 580 171),3217.6,,,131.8005089,4.93e-05,-4.93e-05,0.0,,,,,,64.49,18.58,-7.96,0.0462,,,0.593,0.006,-0.013,6.90375,0.00218,-0.00218,,,,316750.0,83.0,-83.0,3.518356021,2.08e-07,-2.08e-07,0.597138,0.00225,-0.007392,5.8672,0.0715,-0.0715,84.2,,,1266.0,,,6201.0,175.0,-219.0,4.472,0.052,-0.195,-0.2,0.25,-0.35,0.989,0.285,-0.122,1.058,0.129,-0.144,,,,q1_q17_dr25_stellar,0.0,19.45397859,1.4e-08,42.9816346,1.6e-07,0.07862,0.00056,0.08855,0.00057,0.001,0.017,0.012,0.024,0.005,0.067,-0.002,0.067,0.005,0.067,0.125,0.069,0.055,0.072,0.137,0.07,DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE---CENT_NOFITS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007362/007362852/dv/kplr007362852-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.801,4.93e-05,-4.93e-05,007/007362/007362852/dv/kplr007362852-20160209194854_dvr.pdf,0,1,0,0,606.41,518.34,-202.81,0.30865,0.00376,-0.00185,LS+MCMC,0.0,0
5792202,K00841.05,,292.23676,0.0,19h28m56.82s,41.08588,0.0,+41d05m09.2s,16.516,,15.753,,15.571,,15.491,,14.484,0.036,14.026,0.033,14.118,0.065,15.855,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,5,3.0,6.4856887,9.648741,0.5808,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.186,0.5256,Mandel and Agol (2002 ApJ 580 171),15.7,,,455.5672,0.0136,-0.0136,0.0,,,,,,3.71,0.36,-0.14,1.2023,,,0.793,0.159,-0.56,12.248,0.575,-0.575,,,,1662.0,112.0,-112.0,499.47338,0.01187,-0.01187,0.041532,0.009834,-0.005308,210.0,102.0,-102.0,89.78,,,191.0,,,5251.0,105.0,-105.0,4.581,0.01,-0.085,0.21,0.15,-0.15,0.817,0.08,-0.029,0.926,0.032,-0.064,,,,q1_q17_dr25_stellar,0.065,19.482442,2.8e-05,41.08566,0.00031,-0.3,1.1,-0.8,1.1,0.0009,0.0017,0.0018,0.0018,-0.18,0.23,-0.22,0.32,0.29,0.29,0.01,0.27,0.14,0.2,0.14,0.2,INDIV_TRANS_CHASES_MARSHALL---ALL_TRANS_CHASES---MOD_TER_DV,2018-08-16 00:00:00,5.0,q1_q17_dr25_tce,005/005792/005792202/dv/kplr005792202-005-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455288.567,0.0136,-0.0136,005/005792/005792202/dv/kplr005792202-20160209194854_dvr.pdf,1,0,0,0,0.31,0.1,-0.04,0.70458,2.04141,-0.57081,LS+MCMC,0.0,1
11147460,K06235.01,,296.20502,0.0,19h44m49.20s,48.766811,0.0,+48d46m00.5s,14.731,,13.881,,13.56,,13.368,,12.234,0.026,11.671,0.03,11.62,,13.912,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,655.0,22.361637,324.9946,0.0421,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2016,0.5023,Mandel and Agol (2002 ApJ 580 171),380.5,,,132.944062,0.000313,-0.000313,0.0,,,,,,158.25,72.72,-48.49,0.0318,,,1.265,0.182,-0.095,4.8045,0.0163,-0.0163,,,,5021.3,15.7,-15.7,2.053866175,7.86e-07,-7.86e-07,0.354413,0.160753,-0.122396,2.042,0.414,-0.414,51.71,,,2528.0,,,5051.0,127.0,-114.0,3.22,0.33,-0.27,-0.42,0.3,-0.2,4.089,1.879,-1.253,1.014,0.27,-0.135,,,,q1_q17_dr25_stellar,0.0,19.74701901,3.6e-07,48.7667762,2.8e-06,0.63,0.013,-0.122,0.01,0.001,0.022,-0.001,0.034,-0.47,0.09,-0.051,0.068,0.473,0.089,0.067,0.068,0.007,0.067,0.068,0.068,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011147/011147460/dv/kplr011147460-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.944,0.000313,-0.000313,011/011147/011147460/dv/kplr011147460-20160209194854_dvr.pdf,0,1,0,0,9631.57,13028.4,-5402.76,0.03819,0.00774,-0.00409,LS+MCMC,0.0,0
11566064,K00353.03,,295.21268,0.0,19h40m51.04s,49.56218,0.0,+49d33m43.8s,13.587,,13.303,,13.251,,13.277,,12.455,0.022,12.263,0.021,12.228,0.023,13.374,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,3,114.0,3.3152983,7.976483,0.1481,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.303,0.3166,Mandel and Agol (2002 ApJ 580 171),13.4,,,133.5538,0.013,-0.013,0.0,,,,,,1.97,0.34,-0.41,0.1027,,,0.739,0.235,-0.532,5.195,0.407,-0.407,,,,124.4,10.9,-10.9,11.1619384,0.0001677,-0.0001677,0.011022,0.003832,-0.000893,11.36,4.8,-4.8,86.27,,,1093.0,,,6200.0,124.0,-124.0,4.072,0.188,-0.101,-0.06,0.15,-0.15,1.64,0.281,-0.343,1.158,0.14,-0.105,,,,q1_q17_dr25_stellar,0.572,19.680831,1.7e-05,49.56211,0.00018,-0.5,0.6,-0.25,0.65,4.6e-05,5.5e-05,8e-06,6e-05,0.01,0.27,-0.04,0.43,0.04,0.44,-0.03,0.26,-0.09,0.41,0.1,0.39,NO_COMMENT,2018-08-16 00:00:00,3.0,q1_q17_dr25_tce,011/011566/011566064/dv/kplr011566064-003-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.554,0.013,-0.013,011/011566/011566064/dv/kplr011566064-20160209194854_dvr.pdf,0,0,0,0,337.23,163.6,-142.69,0.22251,0.47173,-0.21531,LS+MCMC,0.975,1
7825899,K00896.03,,293.0614,0.0,19h32m14.74s,43.58136,0.0,+43d34m52.9s,15.919,,15.187,,14.974,,14.868,,13.911,0.026,13.442,0.028,13.357,0.053,15.258,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,3,45.0,4.5082216,9.563718,0.5086,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1828,0.5324,Mandel and Agol (2002 ApJ 580 171),12.0,,,156.19578,0.00935,-0.00935,0.0,,,,,,1.51,0.14,-0.05,0.1803,,,0.041,0.415,-0.041,3.782,0.312,-0.312,,,,347.1,28.5,-28.5,28.8672107,0.000338,-0.000338,0.016563,0.000572,-0.001345,59.2,22.6,-22.6,89.96,,,493.0,,,5191.0,103.0,-103.0,4.564,0.016,-0.088,0.34,0.1,-0.15,0.837,0.078,-0.03,0.937,0.024,-0.062,,,,q1_q17_dr25_stellar,0.867,19.53742,2.8e-05,43.58142,0.00027,-0.2,1.1,0.22,0.97,8e-05,0.00035,7e-05,0.00031,0.88,0.75,-0.34,0.43,0.95,0.71,0.75,0.73,-0.33,0.44,0.82,0.69,NO_COMMENT,2018-08-16 00:00:00,3.0,q1_q17_dr25_tce,007/007825/007825899/dv/kplr007825899-003-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454989.196,0.00935,-0.00935,007/007825/007825899/dv/kplr007825899-20160209194854_dvr.pdf,0,0,0,0,14.0,4.1,-1.98,4.71827,3.60468,-2.88772,LS+MCMC,1.0,1
11673686,K06243.01,,297.31537,0.0,19h49m15.69s,49.706081,0.0,+49d42m21.9s,12.054,,11.654,,11.527,,11.495,,10.631,0.024,10.379,0.018,10.329,0.014,11.685,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,287.0,344.28625,1726.6969,0.7121,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2998,0.3069,Mandel and Agol (2002 ApJ 580 171),674.9,,,133.386655,0.000197,-0.000197,0.0,,,,,,32.36,8.0,-14.82,0.0543,,,0.004,0.117,-0.004,6.03,0.0105,-0.0105,,,,32609.2,55.8,-55.8,4.618767943,1.1e-06,-1.1e-06,0.166402,0.000267,-0.000182,6.8586,0.0247,-0.0247,89.96,,,1565.0,,,6195.0,169.0,-187.0,3.937,0.472,-0.157,-0.58,0.3,-0.3,1.781,0.44,-0.816,1.0,0.131,-0.146,,,,q1_q17_dr25_stellar,0.0,19.821024001,6.5e-08,49.70599975,6.1e-07,0.0,0.0023,-0.2889,0.0022,-0.02424,0.0009,-0.0215,0.0014,0.006,0.067,0.003,0.067,0.006,0.067,0.048,0.067,-0.148,0.068,0.156,0.068,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011673/011673686/dv/kplr011673686-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.387,0.000197,-0.000197,011/011673/011673686/dv/kplr011673686-20160209194854_dvr.pdf,0,1,0,0,1418.08,1037.91,-1049.8,0.28609,0.00103,-0.00674,LS+MCMC,0.309,0
7622059,K06161.01,,295.91998,0.0,19h43m40.80s,43.28175,0.0,+43d16m54.3s,13.62,,13.236,,13.122,,13.085,,12.215,0.021,11.938,0.019,11.851,0.016,13.272,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1,128.0,14.406635,38.111343,0.964,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3025,0.2923,Mandel and Agol (2002 ApJ 580 171),272.8,,,138.18443,0.00214,-0.00214,0.0,,,,,,51.47,11.14,-12.26,0.0948,,,1.296,0.168,-0.188,23.85,0.122,-0.122,,,,1056.2,4.8,-4.8,10.4032399,2.64e-05,-2.64e-05,0.328199,0.166196,-0.180154,1.625,0.477,-0.477,37.1,,,1104.0,,,6428.0,155.0,-194.0,4.144,0.204,-0.119,-0.42,0.3,-0.3,1.436,0.311,-0.342,1.049,0.162,-0.133,,,,q1_q17_dr25_stellar,0.724,19.727998,6.3e-06,43.281794,8.1e-05,-0.03,0.25,0.16,0.29,1.8e-05,8.6e-05,-2e-05,0.00011,-0.19,0.11,0.17,0.11,0.26,0.11,-0.19,0.11,0.1,0.11,0.21,0.11,LPP_DV,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007622/007622059/dv/kplr007622059-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454971.184,0.00214,-0.00214,007/007622/007622059/dv/kplr007622059-20160209194854_dvr.pdf,0,1,0,0,350.59,220.19,-170.58,0.00075,0.00022,-0.00016,LS+MCMC,0.0,0
12885212,K02184.02,,290.17502,0.0,19h20m42.00s,52.220341,0.0,+52d13m13.2s,16.288,,15.458,,15.169,,14.98,,14.016,0.042,13.389,0.036,13.264,0.033,15.504,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,12.0,3.9189508,8.925101,0.3877,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0656,0.6854,Mandel and Agol (2002 ApJ 580 171),11.0,,,226.921,0.0107,-0.0107,0.0,,,,,,2.17,0.07,-0.12,0.3684,,,0.576,0.009,-0.488,4.08,0.285,-0.285,,,,836.2,80.8,-80.8,95.906433,0.001258,-0.001258,0.027054,0.000406,-0.00293,152.7,59.5,-59.5,89.78,,,288.0,,,4620.0,73.0,-82.0,4.564,0.052,-0.014,0.12,0.15,-0.15,0.736,0.021,-0.043,0.723,0.043,-0.027,,,,q1_q17_dr25_stellar,0.048,19.344936,3.8e-05,52.22039,0.00036,-2.1,1.3,0.2,1.3,0.0022,0.0012,0.0008,0.0012,-0.28,0.92,0.54,0.65,0.61,0.8,-0.14,0.82,0.81,0.63,0.83,0.63,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,012/012885/012885212/dv/kplr012885212-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455059.921,0.0107,-0.0107,012/012885/012885212/dv/kplr012885212-20160209194854_dvr.pdf,0,0,0,0,1.63,0.2,-0.29,7.32893,8.55979,-0.03691,LS+MCMC,0.638,1
9214715,K06065.01,,290.39124,0.0,19h21m33.90s,45.68161,0.0,+45d40m53.8s,15.738,,15.229,,15.082,,15.028,,14.083,0.046,13.835,0.063,13.713,0.057,15.279,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,2,5.0,252.13087,361.84592,0.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,Mandel and Agol (2002 ApJ 580 171),154.7,,,316.91821,0.00107,-0.00107,0.0,,,,,,25.56,8.0,-2.67,0.8276,,,0.928,5.184,-0.056,8.8577,0.0565,-0.0565,,,,31778.0,263.0,-263.0,265.2999623,0.0004794,-0.0004794,0.234765,5.028004,-0.033291,186.4,93.0,-93.0,89.71,,,296.0,,,6108.0,165.0,-220.0,4.471,0.052,-0.208,-0.08,0.25,-0.35,0.997,0.312,-0.104,1.072,0.133,-0.148,,,,q1_q17_dr25_stellar,0.0,19.35931247,6.5e-07,45.6815209,5.8e-06,-3.906,0.025,-0.321,0.021,0.09,0.023,0.014,0.033,-1.99,0.33,-0.17,0.13,2.0,0.34,-4.258,0.068,-0.607,0.078,4.301,0.069,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_KIC_POS---EPHEM_MATCH,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009214/009214715/dv/kplr009214715-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455149.918,0.00107,-0.00107,009/009214/009214715/dv/kplr009214715-20160209194854_dvr.pdf,0,1,0,1,1.81,1.66,-0.56,1.74186,9.55976,-0.18575,LS+MCMC,0.0,0
